data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct
2011-04-12,606861,8269692,20:01:34,26.09974921,84.2367699,200,29,35.96262025761499,15.893581998913287,11.714929523444242,14.532393645923229,21.736264263112474,0.0,2011-04-12,606861,8269692,20:01:34,26.09974921,84.2367699,200,29,35.96262025761499,15.893581998913287,11.714929523444242,14.532393645923229,21.736264263112474,0.0,2011-05-17,606861,8269691,19:49:24,21.93652671,76.92102792,195,27,35.96262025761499,15.893581998913287,11.714929523444242,14.532393645923229,21.736264263112474,0.0,2011-04-19,606841,8269700,19:51:21,29.34909361,71.55615047,202,29,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606786,8269723,20:01:44,25.9982072,84.82202926,198,9,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606786,8269723,20:01:44,25.9982072,84.82202926,198,9,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-26,606782,8269725,19:54:17,26.8105433,80.82275698,197,0.8,30.06,18.35,11.7,12.47,27.4,0.02,2011-05-17,606792,8269721,19:49:34,21.93652671,77.01857115,192,7,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606764,8269733,20:01:54,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:01:54,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:04,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:14,25.9982072,85.01711572,197,0,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606764,8269733,20:02:04,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:01:54,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:04,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:14,25.9982072,85.01711572,197,0,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606764,8269733,20:02:14,25.9982072,85.01711572,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:01:54,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:04,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:14,25.9982072,85.01711572,197,0,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606764,8269733,20:02:24,25.9982072,85.50483185,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:01:54,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:04,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:14,25.9982072,85.01711572,197,0,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606764,8269733,20:02:34,25.9982072,85.6999183,198,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:01:54,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:04,25.9982072,85.11465894,197,0,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606764,8269733,20:02:14,25.9982072,85.01711572,197,0,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606622,8269794,20:03:14,25.89666519,85.01711572,200,34,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-12,606622,8269794,20:03:14,25.89666519,85.01711572,200,34,30.06,18.35,11.7,12.47,27.4,0.02,2011-05-26,606628,8269791,19:53:48,24.77970305,74.18981758,194,33,30.06,18.35,11.7,12.47,27.4,0.02,2011-04-26,606607,8269801,19:55:47,26.60745927,81.31047311,198,33,30.06,18.35,11.7,12.47,27.4,0.02
2011-04-12,606284,8269945,20:03:54,25.79512317,85.3097454,200,32,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-04-12,606284,8269945,20:03:54,25.79512317,85.3097454,200,32,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-05-26,606286,8269944,19:54:28,24.67816104,74.28736081,194,34,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-05-17,606269,8269952,19:51:44,21.53035866,78.57926277,193,33,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0
2011-04-12,606203,8269981,20:04:04,25.89666519,84.91957249,200,30,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-04-12,606203,8269981,20:04:04,25.89666519,84.91957249,200,30,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-05-26,606201,8269982,19:54:38,24.67816104,74.28736081,193,32,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0,2011-04-26,606190,8269987,19:56:37,26.60745927,81.21292989,198,31,35.355519605577385,18.07171164693698,6.510369856799253,9.532735878934169,30.529663011752216,0.0
